"Start"	"End"	"Segment"	"NGS_read_count"
365	1347	"NP"	1
181	1192	"NP"	1
52	1033	"NP"	1
292	1030	"NP"	1
115	1086	"NP"	1
57	1151	"NP"	1
196	1333	"NP"	1
260	1363	"NP"	1
309	1354	"NP"	1
181	1248	"NP"	1
132	1273	"NP"	1
81	1272	"NP"	1
317	1049	"NP"	1
226	1083	"NP"	1
110	1267	"NP"	1
365	1125	"NP"	1
364	1309	"NP"	1
158	1284	"NP"	1
134	1368	"NP"	1
387	1000	"NP"	1
380	1342	"NP"	1
170	1171	"NP"	1
103	1030	"NP"	1
322	1058	"NP"	1
243	1065	"NP"	1
168	1227	"NP"	1
141	1230	"NP"	1
168	1049	"NP"	1
139	1358	"NP"	1
97	1063	"NP"	1
359	1266	"NP"	1
319	1166	"NP"	1
205	1243	"NP"	1
331	1136	"NP"	1
325	1112	"NP"	1
88	1299	"NP"	1
130	1118	"NP"	1
230	1009	"NP"	1
183	1211	"NP"	1
91	1383	"NP"	1
148	1344	"NP"	1
134	1015	"NP"	1
87	1289	"NP"	1
111	1364	"NP"	1
386	1339	"NP"	1
239	1281	"NP"	1
172	1248	"NP"	1
249	1199	"NP"	1
282	1150	"NP"	1
343	1029	"NP"	1
92	1305	"NP"	1
240	1226	"NP"	1
77	1099	"NP"	1
365	1158	"NP"	1
76	1209	"NP"	1
207	1012	"NP"	1
187	1138	"NP"	1
58	995	"NP"	1
347	1296	"NP"	1
109	1239	"NP"	1
184	1334	"NP"	1
193	1195	"NP"	1
115	1031	"NP"	1
158	1377	"NP"	1
285	1052	"NP"	1
174	1051	"NP"	1
311	1216	"NP"	1
175	1160	"NP"	1
199	1154	"NP"	1
326	1070	"NP"	1
71	1166	"NP"	1
92	1169	"NP"	1
304	1255	"NP"	1
373	1003	"NP"	1
222	1238	"NP"	1
354	1067	"NP"	1
135	1033	"NP"	1
70	1152	"NP"	1
199	1084	"NP"	1
81	1136	"NP"	1
70	1238	"NP"	1
160	1145	"NP"	1
135	1304	"NP"	1
244	1031	"NP"	1
96	1020	"NP"	1
285	1167	"NP"	1
82	1215	"NP"	1
206	1002	"NP"	1
193	1016	"NP"	1
254	1085	"NP"	1
228	1202	"NP"	1
258	1192	"NP"	1
262	1376	"NP"	1
92	1382	"NP"	1
106	1167	"NP"	1
140	1135	"NP"	1
351	1324	"NP"	1
359	1269	"NP"	1
180	1219	"NP"	1
80	1349	"NP"	1
316	1338	"NP"	1
321	1108	"NP"	1
83	1173	"NP"	1
53	1382	"NP"	1
230	1102	"NP"	1
343	1098	"NP"	1
76	1347	"NP"	1
379	1026	"NP"	1
74	1015	"NP"	1
247	1012	"NP"	1
62	1001	"NP"	1
366	1341	"NP"	1
228	1094	"NP"	1
331	1296	"NP"	1
226	1061	"NP"	1
159	1158	"NP"	1
143	1091	"NP"	1
54	1070	"NP"	1
123	1083	"NP"	1
326	1030	"NP"	1
379	990	"NP"	1
301	1011	"NP"	1
239	1129	"NP"	1
297	1207	"NP"	1
385	1325	"NP"	1
297	1297	"NP"	1
326	1309	"NP"	1
347	1117	"NP"	1
281	1072	"NP"	1
126	1257	"NP"	1
142	1070	"NP"	1
319	1191	"NP"	1
164	1131	"NP"	1
198	1248	"NP"	1
245	1334	"NP"	1
131	996	"NP"	1
108	991	"NP"	1
168	1179	"NP"	1
178	1248	"NP"	1
242	1156	"NP"	1
348	1270	"NP"	1
137	1003	"NP"	1
168	1252	"NP"	1
111	1316	"NP"	1
383	1367	"NP"	1
149	1193	"NP"	1
203	1350	"NP"	1
112	1075	"NP"	1
120	1042	"NP"	1
310	1387	"NP"	1
121	1139	"NP"	1
264	1329	"NP"	1
164	1109	"NP"	1
279	1087	"NP"	1
303	1077	"NP"	1
301	1250	"NP"	1
54	1315	"NP"	1
139	1174	"NP"	1
347	1337	"NP"	1
238	1314	"NP"	1
169	1344	"NP"	1
130	1003	"NP"	1
208	1154	"NP"	1
137	1112	"NP"	1
78	1231	"NP"	1
156	1278	"NP"	1
194	1358	"NP"	1
59	1370	"NP"	1
389	1371	"NP"	1
164	1033	"NP"	1
344	1201	"NP"	1
90	991	"NP"	1
208	1001	"NP"	1
179	1359	"NP"	1
339	1023	"NP"	1
143	1086	"NP"	1
85	1148	"NP"	1
164	1021	"NP"	1
192	1222	"NP"	1
263	1300	"NP"	1
79	1305	"NP"	1
325	1118	"NP"	1
72	1345	"NP"	1
242	1327	"NP"	1
206	1367	"NP"	1
262	1053	"NP"	1
199	1085	"NP"	1
360	1252	"NP"	1
199	1066	"NP"	1
368	1385	"NP"	1
93	1202	"NP"	1
153	1127	"NP"	1
294	1077	"NP"	1
291	1323	"NP"	1
228	1245	"NP"	1
247	1059	"NP"	1
306	1067	"NP"	1
299	1038	"NP"	1
67	1128	"NP"	1
169	998	"NP"	1
377	1322	"NP"	1
332	1261	"NP"	1
201	990	"NP"	1
331	1362	"NP"	1
393	1126	"NP"	1
243	1216	"NP"	1
337	1318	"NP"	1
178	1136	"NP"	1
118	1256	"NP"	1
67	1157	"NP"	1
356	1059	"NP"	1
222	1123	"NP"	1
186	1314	"NP"	1
383	1002	"NP"	1
290	1207	"NP"	1
351	1312	"NP"	1
322	1227	"NP"	1
148	1371	"NP"	1
308	1227	"NP"	1
169	1309	"NP"	1
380	1086	"NP"	1
293	1263	"NP"	1
80	1276	"NP"	1
135	1185	"NP"	1
388	1232	"NP"	1
255	1384	"NP"	1
186	1191	"NP"	1
126	1385	"NP"	1
360	1364	"NP"	1
100	1039	"NP"	1
279	1339	"NP"	1
323	1043	"NP"	1
168	1138	"NP"	1
377	1293	"NP"	1
224	1174	"NP"	1
260	1208	"NP"	1
175	1129	"NP"	1
133	1251	"NP"	1
321	1115	"NP"	1
87	1091	"NP"	1
386	1102	"NP"	1
393	1229	"NP"	1
202	1079	"NP"	1
316	1208	"NP"	1
336	1283	"NP"	1
310	1173	"NP"	1
137	1187	"NP"	1
289	1305	"NP"	1
179	1163	"NP"	1
246	1075	"NP"	1
357	1176	"NP"	1
301	1337	"NP"	1
243	1342	"NP"	1
174	1332	"NP"	1
302	1078	"NP"	1
249	1343	"NP"	1
249	1229	"NP"	1
77	1150	"NP"	1
316	1115	"NP"	1
103	1045	"NP"	1
314	1282	"NP"	1
358	1137	"NP"	1
295	1263	"NP"	1
128	1109	"NP"	1
127	1243	"NP"	1
359	1147	"NP"	1
139	1268	"NP"	1
312	1192	"NP"	1
299	1340	"NP"	1
308	1248	"NP"	1
130	1129	"NP"	1
186	1306	"NP"	1
171	1254	"NP"	1
345	1185	"NP"	1
379	1058	"NP"	1
185	1341	"NP"	1
361	1025	"NP"	1
221	1089	"NP"	1
338	1064	"NP"	1
52	1262	"NP"	1
107	993	"NP"	1
83	1283	"NP"	1
249	1178	"NP"	1
64	1006	"NP"	1
107	1193	"NP"	1
390	1348	"NP"	1
99	1180	"NP"	1
352	1345	"NP"	1
147	1370	"NP"	1
212	1329	"NP"	1
213	1201	"NP"	1
123	1122	"NP"	1
93	1012	"NP"	1
278	1239	"NP"	1
376	1073	"NP"	1
301	1152	"NP"	1
201	1294	"NP"	1
323	1288	"NP"	1
121	1185	"NP"	1
105	1028	"NP"	1
232	1011	"NP"	1
302	1214	"NP"	1
273	1312	"NP"	1
290	1032	"NP"	1
337	1272	"NP"	1
57	1169	"NP"	1
51	1067	"NP"	1
54	1083	"NP"	1
330	1214	"NP"	1
370	1353	"NP"	1
132	1109	"NP"	1
244	1202	"NP"	1
313	1263	"NP"	1
250	1228	"NP"	1
130	1271	"NP"	1
152	1224	"NP"	1
123	1193	"NP"	1
131	1357	"NP"	1
55	1087	"NP"	1
389	993	"NP"	1
374	997	"NP"	1
332	1081	"NP"	1
349	1156	"NP"	1
292	990	"NP"	1
264	1063	"NP"	1
282	1352	"NP"	1
261	1240	"NP"	1
84	1308	"NP"	1
318	1029	"NP"	1
383	1035	"NP"	1
103	1287	"NP"	1
135	1001	"NP"	1
361	1073	"NP"	1
210	1058	"NP"	1
290	1279	"NP"	1
334	1126	"NP"	1
168	1167	"NP"	1
118	1318	"NP"	1
384	1307	"NP"	1
142	1057	"NP"	1
277	1134	"NP"	1
264	1099	"NP"	1
163	1258	"NP"	1
211	1238	"NP"	1
184	1387	"NP"	1
271	1383	"NP"	1
186	1129	"NP"	1
339	1182	"NP"	1
184	1239	"NP"	1
151	1346	"NP"	1
56	1127	"NP"	1
150	1382	"NP"	1
334	1063	"NP"	1
117	1349	"NP"	1
55	1137	"NP"	1
290	1092	"NP"	1
342	1141	"NP"	1
332	1371	"NP"	1
283	1131	"NP"	1
77	1243	"NP"	1
327	1199	"NP"	1
235	1368	"NP"	1
177	1279	"NP"	1
328	1181	"NP"	1
192	1306	"NP"	1
160	1048	"NP"	1
285	1163	"NP"	1
321	1083	"NP"	1
274	1006	"NP"	1
315	1383	"NP"	1
338	998	"NP"	1
264	1286	"NP"	1
251	1156	"NP"	1
179	1340	"NP"	1
83	1121	"NP"	1
73	1032	"NP"	1
112	995	"NP"	1
244	1312	"NP"	1
248	1323	"NP"	1
227	1259	"NP"	1
366	1329	"NP"	1
362	1029	"NP"	1
78	1278	"NP"	1
365	1170	"NP"	1
325	1155	"NP"	1
117	1099	"NP"	1
244	1372	"NP"	1
96	1066	"NP"	1
86	1278	"NP"	1
182	1137	"NP"	1
179	1204	"NP"	1
374	1022	"NP"	1
61	1201	"NP"	1
200	1099	"NP"	1
322	1098	"NP"	1
106	1193	"NP"	1
251	1258	"NP"	1
277	1374	"NP"	1
217	1015	"NP"	1
68	1055	"NP"	1
51	1169	"NP"	1
346	1346	"NP"	1
328	1269	"NP"	1
51	1314	"NP"	1
92	1346	"NP"	1
366	1190	"NP"	1
379	1323	"NP"	1
111	1285	"NP"	1
373	1288	"NP"	1
213	1088	"NP"	1
78	1296	"NP"	1
132	1190	"NP"	1
255	1063	"NP"	1
113	1321	"NP"	1
307	1105	"NP"	1
60	1176	"NP"	1
53	1304	"NP"	1
137	1072	"NP"	1
367	1292	"NP"	1
282	1302	"NP"	1
165	1348	"NP"	1
60	1182	"NP"	1
98	1059	"NP"	1
75	1001	"NP"	1
94	1151	"NP"	1
140	1102	"NP"	1
292	1238	"NP"	1
366	1377	"NP"	1
378	1238	"NP"	1
385	1385	"NP"	1
212	1015	"NP"	1
120	1036	"NP"	1
387	1037	"NP"	1
114	1106	"NP"	1
260	1054	"NP"	1
69	1235	"NP"	1
172	1205	"NP"	1
172	1205	"NP"	1
121	1196	"NP"	1
79	1121	"NP"	1
140	1170	"NP"	1
269	1331	"NP"	1
311	1251	"NP"	1
185	1055	"NP"	1
342	1237	"NP"	1
321	1324	"NP"	1
109	1203	"NP"	1
369	1335	"NP"	1
107	1266	"NP"	1
88	1257	"NP"	1
90	1136	"NP"	1
131	1280	"NP"	1
381	1350	"NP"	1
310	1304	"NP"	1
366	1009	"NP"	1
333	1156	"NP"	1
208	1240	"NP"	1
114	1315	"NP"	1
309	1329	"NP"	1
166	1305	"NP"	1
294	1102	"NP"	1
154	1109	"NP"	1
299	1327	"NP"	1
395	996	"NP"	1
127	1112	"NP"	1
323	1028	"NP"	1
350	1072	"NP"	1
384	1105	"NP"	1
309	1254	"NP"	1
251	1383	"NP"	1
342	1102	"NP"	1
161	1212	"NP"	1
382	1220	"NP"	1
148	1023	"NP"	1
395	1355	"NP"	1
200	1111	"NP"	1
249	1008	"NP"	1
357	1211	"NP"	1
253	1099	"NP"	1
131	1083	"NP"	1
301	1107	"NP"	1
340	1224	"NP"	1
210	1152	"NP"	1
85	1265	"NP"	1
344	1268	"NP"	1
139	1154	"NP"	1
151	1130	"NP"	1
356	1124	"NP"	1
112	1065	"NP"	1
78	1347	"NP"	1
185	1258	"NP"	1
338	1223	"NP"	1
81	1140	"NP"	1
57	1132	"NP"	1
315	1058	"NP"	1
120	1309	"NP"	1
181	1213	"NP"	1
249	1023	"NP"	1
376	993	"NP"	1
59	1317	"NP"	1
120	1345	"NP"	1
220	1387	"NP"	1
347	1230	"NP"	1
324	1252	"NP"	1
248	1382	"NP"	1
83	1177	"NP"	1
249	1158	"NP"	1
284	1197	"NP"	1
326	1258	"NP"	1
139	1115	"NP"	1
319	1262	"NP"	1
363	1144	"NP"	1
290	1238	"NP"	1
189	1035	"NP"	1
348	1313	"NP"	1
181	1341	"NP"	1
251	1281	"NP"	1
153	1321	"NP"	1
267	1370	"NP"	1
359	1157	"NP"	1
269	1051	"NP"	1
243	1010	"NP"	1
186	1370	"NP"	1
376	1358	"NP"	1
184	1222	"NP"	1
350	1220	"NP"	1
137	1165	"NP"	1
267	1356	"NP"	1
210	1363	"NP"	1
378	1213	"NP"	1
369	1147	"NP"	1
219	1105	"NP"	1
366	1289	"NP"	1
317	1382	"NP"	1
202	1310	"NP"	1
304	1170	"NP"	1
174	993	"NP"	1
92	1378	"NP"	1
348	1309	"NP"	1
385	1145	"NP"	1
329	1037	"NP"	1
122	999	"NP"	1
67	1163	"NP"	1
65	1225	"NP"	1
297	1178	"NP"	1
293	1237	"NP"	1
252	1291	"NP"	1
195	1313	"NP"	1
315	1245	"NP"	1
278	1060	"NP"	1
376	1230	"NP"	1
310	1163	"NP"	1
78	1118	"NP"	1
256	1188	"NP"	1
381	1377	"NP"	1
355	1338	"NP"	1
245	1087	"NP"	1
305	1269	"NP"	1
366	1125	"NP"	1
99	1317	"NP"	1
150	1108	"NP"	1
100	1289	"NP"	1
125	1376	"NP"	1
179	1152	"NP"	1
316	1345	"NP"	1
378	1045	"NP"	1
253	1301	"NP"	1
202	1030	"NP"	1
381	1319	"NP"	1
276	1091	"NP"	1
106	1345	"NP"	1
57	1143	"NP"	1
117	1086	"NP"	1
244	1357	"NP"	1
391	1323	"NP"	1
267	1374	"NP"	1
108	1286	"NP"	1
144	1188	"NP"	1
238	1347	"NP"	1
250	1164	"NP"	1
224	1118	"NP"	1
93	1237	"NP"	1
367	1194	"NP"	1
63	1079	"NP"	1
341	1144	"NP"	1
355	1137	"NP"	1
198	1002	"NP"	1
110	1142	"NP"	1
298	1311	"NP"	1
148	1191	"NP"	1
204	1070	"NP"	1
110	1230	"NP"	1
324	1199	"NP"	1
168	1031	"NP"	1
205	1172	"NP"	1
265	1060	"NP"	1
384	1052	"NP"	1
135	1126	"NP"	1
157	1029	"NP"	1
256	1169	"NP"	1
83	1196	"NP"	1
113	1359	"NP"	1
185	1320	"NP"	1
153	1089	"NP"	1
186	1104	"NP"	1
369	1360	"NP"	1
233	1261	"NP"	1
371	1137	"NP"	1
273	1106	"NP"	1
246	1187	"NP"	1
132	1042	"NP"	1
244	1350	"NP"	1
118	1287	"NP"	1
184	1070	"NP"	1
180	994	"NP"	1
358	1262	"NP"	1
200	1294	"NP"	1
181	1170	"NP"	1
182	1351	"NP"	1
76	1131	"NP"	1
213	1372	"NP"	1
368	1235	"NP"	1
342	1196	"NP"	1
180	1055	"NP"	1
229	1254	"NP"	1
116	1292	"NP"	1
243	1385	"NP"	1
250	1319	"NP"	1
275	1286	"NP"	1
275	1218	"NP"	1
373	1154	"NP"	1
55	1083	"NP"	1
81	1173	"NP"	1
252	1085	"NP"	1
98	1088	"NP"	1
135	1148	"NP"	1
198	1067	"NP"	1
216	1246	"NP"	1
83	1030	"NP"	1
231	1268	"NP"	1
152	1209	"NP"	1
177	1156	"NP"	1
182	990	"NP"	1
172	1192	"NP"	1
260	1175	"NP"	1
281	1170	"NP"	1
258	1316	"NP"	1
199	1058	"NP"	1
207	1223	"NP"	1
395	998	"NP"	1
150	1222	"NP"	1
382	1137	"NP"	1
56	1142	"NP"	1
187	1117	"NP"	1
81	1110	"NP"	1
347	1381	"NP"	1
104	1169	"NP"	1
268	1218	"NP"	1
381	1016	"NP"	1
211	1107	"NP"	1
364	1386	"NP"	1
255	1240	"NP"	1
324	1031	"NP"	1
107	1370	"NP"	1
141	1102	"NP"	1
192	1331	"NP"	1
224	1316	"NP"	1
297	1325	"NP"	1
298	1045	"NP"	1
242	1253	"NP"	1
190	1112	"NP"	1
233	1203	"NP"	1
145	1190	"NP"	1
186	1369	"NP"	1
138	1307	"NP"	1
268	1216	"NP"	1
104	1251	"NP"	1
58	1331	"NP"	1
329	1339	"NP"	1
153	1357	"NP"	1
303	1323	"NP"	1
380	1085	"NP"	1
373	1335	"NP"	1
191	997	"NP"	1
367	1092	"NP"	1
334	1183	"NP"	1
165	1098	"NP"	1
139	1023	"NP"	1
289	1003	"NP"	1
320	1163	"NP"	1
315	1144	"NP"	1
290	1318	"NP"	1
355	990	"NP"	1
295	1110	"NP"	1
336	1345	"NP"	1
199	1067	"NP"	1
209	1112	"NP"	1
330	1323	"NP"	1
123	1140	"NP"	1
329	1054	"NP"	1
209	1176	"NP"	1
380	1205	"NP"	1
188	1036	"NP"	1
214	1246	"NP"	1
395	1316	"NP"	1
54	1202	"NP"	1
376	1033	"NP"	1
289	1269	"NP"	1
99	1272	"NP"	1
310	1386	"NP"	1
378	1233	"NP"	1
385	1339	"NP"	1
156	1098	"NP"	1
87	1059	"NP"	1
294	1320	"NP"	1
336	1380	"NP"	1
157	1063	"NP"	1
67	1270	"NP"	1
154	1236	"NA"	1
378	1304	"NA"	1
223	1106	"NA"	1
206	1324	"NA"	1
78	1307	"NA"	1
249	1189	"NA"	1
341	995	"NA"	1
101	1126	"NA"	1
399	1327	"NA"	1
327	1340	"NA"	1
360	1186	"NA"	1
409	1171	"NA"	1
106	1089	"NA"	1
134	1200	"NA"	1
256	1018	"NA"	1
301	1220	"NA"	1
311	1019	"NA"	1
300	1241	"NA"	1
350	1140	"NA"	1
402	1014	"NA"	1
185	1040	"NA"	1
228	1208	"NA"	1
85	1241	"NA"	1
236	1116	"NA"	1
334	1078	"NA"	1
333	1302	"NA"	1
233	1037	"NA"	1
315	1198	"NA"	1
229	1239	"NA"	1
405	1340	"NA"	1
148	1358	"NA"	1
336	1027	"NA"	1
220	1070	"NA"	1
62	1212	"NA"	1
396	1160	"NA"	1
71	1133	"NA"	1
322	1289	"NA"	1
123	1244	"NA"	1
235	1366	"NA"	1
215	1218	"NA"	1
380	1176	"NA"	1
302	1074	"NA"	1
65	1146	"NA"	1
441	1227	"NA"	1
138	1281	"NA"	1
181	1357	"NA"	1
150	1031	"NA"	1
302	1379	"NA"	1
319	1307	"NA"	1
370	1035	"NA"	1
190	1171	"NA"	1
205	1056	"NA"	1
242	1112	"NA"	1
265	1320	"NA"	1
388	1325	"NA"	1
152	1225	"NA"	1
275	1315	"NA"	1
196	1031	"NA"	1
93	1142	"NA"	1
392	1169	"NA"	1
371	1257	"NA"	1
148	998	"NA"	1
80	1325	"NA"	1
118	1054	"NA"	1
176	1050	"NA"	1
280	1074	"NA"	1
224	1004	"NA"	1
441	1213	"NA"	1
130	1060	"NA"	1
266	1037	"NA"	1
407	1151	"NA"	1
111	1214	"NA"	1
208	1271	"NA"	1
277	1194	"NA"	1
378	1327	"NA"	1
157	1168	"NA"	1
164	1136	"NA"	1
306	1061	"NA"	1
248	1199	"NA"	1
306	1332	"NA"	1
123	1270	"NA"	1
55	1047	"NA"	1
97	1089	"NA"	1
291	1011	"NA"	1
93	1284	"NA"	1
121	1099	"NA"	1
412	1146	"NA"	1
331	1100	"NA"	1
299	1317	"NA"	1
312	1344	"NA"	1
303	1301	"NA"	1
163	1287	"NA"	1
331	1099	"NA"	1
110	1316	"NA"	1
395	1210	"NA"	1
178	1281	"NA"	1
80	1012	"NA"	1
292	1268	"NA"	1
380	1306	"NA"	1
272	1099	"NA"	1
79	1164	"NA"	1
198	1105	"NA"	1
317	1204	"NA"	1
303	1370	"NA"	1
283	1320	"NA"	1
268	1336	"NA"	1
72	1286	"NA"	1
325	1018	"NA"	1
427	1179	"NA"	1
324	1226	"NA"	1
398	1040	"NA"	1
280	1211	"NA"	1
122	1122	"NA"	1
263	1361	"NA"	1
435	1006	"NA"	1
286	986	"NA"	1
208	1004	"NA"	1
435	991	"NA"	1
254	1250	"NA"	1
320	1198	"NA"	1
408	1155	"NA"	1
434	988	"NA"	1
188	1138	"NA"	1
109	997	"NA"	1
63	1300	"NA"	1
131	1356	"NA"	1
358	1253	"NA"	1
452	1268	"NA"	1
373	1177	"NA"	1
293	1049	"NA"	1
90	1009	"NA"	1
313	1060	"NA"	1
382	1015	"NA"	1
274	1185	"NA"	1
189	1132	"NA"	1
405	1193	"NA"	1
221	1255	"NA"	1
63	1093	"NA"	1
243	1291	"NA"	1
66	1054	"NA"	1
355	1328	"NA"	1
121	1355	"NA"	1
212	1186	"NA"	1
197	1246	"NA"	1
201	1052	"NA"	1
409	1331	"NA"	1
283	1177	"NA"	1
404	994	"NA"	1
388	1160	"NA"	1
381	1234	"NA"	1
305	1074	"NA"	1
342	1308	"NA"	1
263	1372	"NA"	1
160	1035	"NA"	1
326	1200	"NA"	1
316	984	"NA"	1
281	1175	"NA"	1
59	1302	"NA"	1
358	1241	"NA"	1
200	987	"NA"	1
83	1023	"NA"	1
167	1167	"NA"	1
59	1014	"NA"	1
187	1332	"NA"	1
323	1334	"NA"	1
109	1222	"NA"	1
113	1095	"NA"	1
139	1305	"NA"	1
81	1248	"NA"	1
351	1030	"NA"	1
121	1238	"NA"	1
388	1308	"NA"	1
209	1173	"NA"	1
315	1340	"NA"	1
135	996	"NA"	1
109	1352	"NA"	1
110	1036	"NA"	1
380	1303	"NA"	1
126	1347	"NA"	1
346	1191	"NA"	1
162	1051	"NA"	1
203	1167	"NA"	1
122	993	"NA"	1
426	1228	"NA"	1
442	1130	"NA"	1
92	1049	"NA"	1
443	1095	"NA"	1
365	1248	"NA"	1
199	1025	"NA"	1
66	1121	"NA"	1
262	1127	"NA"	1
444	1373	"NA"	1
363	1093	"NA"	1
101	1293	"NA"	1
379	1022	"NA"	1
240	1012	"NA"	1
366	1139	"NA"	1
247	1089	"NA"	1
319	1117	"NA"	1
273	1208	"NA"	1
216	1228	"NA"	1
290	1218	"NA"	1
135	1213	"NA"	1
151	1198	"NA"	1
443	1084	"NA"	1
261	1284	"NA"	1
298	1274	"NA"	1
142	1301	"NA"	1
400	1053	"NA"	1
251	1178	"NA"	1
417	1261	"NA"	1
266	1322	"NA"	1
170	1125	"NA"	1
121	1153	"NA"	1
134	1114	"NA"	1
308	1309	"NA"	1
169	1115	"NA"	1
368	1269	"NA"	1
117	1267	"NA"	1
171	1273	"NA"	1
125	1069	"NA"	1
170	1230	"NA"	1
226	998	"NA"	1
172	1287	"NA"	1
319	1295	"NA"	1
199	1296	"NA"	1
276	1265	"NA"	1
369	1310	"NA"	1
75	1310	"NA"	1
114	1184	"NA"	1
220	1291	"NA"	1
83	1253	"NA"	1
409	1108	"NA"	1
352	1062	"NA"	1
164	1314	"NA"	1
258	1016	"NA"	1
427	1101	"NA"	1
143	1315	"NA"	1
255	1064	"NA"	1
429	1045	"NA"	1
406	1312	"NA"	1
246	997	"NA"	1
74	1074	"NA"	1
185	1072	"NA"	1
398	1006	"NA"	1
319	1379	"NA"	1
126	1045	"NA"	1
433	1378	"NA"	1
394	1370	"NA"	1
276	1006	"NA"	1
268	1118	"NA"	1
65	1226	"NA"	1
96	1127	"NA"	1
303	1187	"NA"	1
261	1115	"NA"	1
185	1288	"NA"	1
140	1353	"NA"	1
199	1340	"NA"	1
387	1088	"NA"	1
442	1110	"NA"	1
313	1210	"NA"	1
112	1334	"NA"	1
103	1020	"NA"	1
311	1029	"NA"	1
342	1118	"NA"	1
132	1370	"NA"	1
355	1232	"NA"	1
353	1372	"NA"	1
327	1324	"NA"	1
111	1258	"NA"	1
179	1150	"NA"	1
329	1228	"NA"	1
374	1212	"NA"	1
204	989	"NA"	1
64	1176	"NA"	1
283	1225	"NA"	1
319	1126	"NA"	1
455	1164	"NA"	1
106	1114	"NA"	1
253	1133	"NA"	1
266	1061	"NA"	1
253	1283	"NA"	1
282	1158	"NA"	1
96	1121	"NA"	1
118	1262	"NA"	1
111	1151	"NA"	1
297	1321	"NA"	1
178	1336	"NA"	1
432	1189	"NA"	1
162	1184	"NA"	1
184	1086	"NA"	1
370	1083	"NA"	1
136	1144	"NA"	1
159	1214	"NA"	1
419	987	"NA"	1
346	1179	"NA"	1
123	1152	"NA"	1
341	1126	"NA"	1
180	1035	"NA"	1
343	1000	"NA"	1
73	1196	"NA"	1
261	1142	"NA"	1
197	1178	"NA"	1
254	1360	"NA"	1
264	1072	"NA"	1
373	1337	"NA"	1
438	1211	"NA"	1
366	1327	"NA"	1
396	1288	"NA"	1
353	1171	"NA"	1
290	1196	"NA"	1
221	1114	"NA"	1
215	1191	"NA"	1
136	1371	"NA"	1
147	1157	"NA"	1
333	1157	"NA"	1
253	1060	"NA"	1
406	1302	"NA"	1
387	1115	"NA"	1
108	1017	"NA"	1
315	1137	"NA"	1
116	1354	"NA"	1
244	1225	"NA"	1
115	1150	"NA"	1
202	1072	"NA"	1
313	1059	"NA"	1
245	1138	"NA"	1
441	1215	"NA"	1
154	1038	"NA"	1
135	1206	"NA"	1
86	1310	"NA"	1
166	1352	"NA"	1
447	1130	"NA"	1
395	1185	"NA"	1
232	1162	"NA"	1
202	1304	"NA"	1
172	1173	"NA"	1
335	1249	"NA"	1
248	1362	"NA"	1
397	1146	"NA"	1
167	1364	"NA"	1
105	1361	"NA"	1
252	1019	"NA"	1
411	1130	"NA"	1
414	1224	"NA"	1
339	1169	"NA"	1
135	996	"NA"	1
332	1134	"NA"	1
397	1003	"NA"	1
398	1272	"NA"	1
146	1077	"NA"	1
198	1066	"NA"	1
226	1270	"NA"	1
237	1301	"NA"	1
141	1140	"NA"	1
319	1111	"NA"	1
92	1297	"NA"	1
415	1010	"NA"	1
89	1139	"NA"	1
115	1205	"NA"	1
108	1094	"NA"	1
366	1293	"NA"	1
59	1276	"NA"	1
104	1382	"NA"	1
215	1104	"NA"	1
437	1166	"NA"	1
90	1021	"NA"	1
352	1104	"NA"	1
308	1176	"NA"	1
96	1296	"NA"	1
259	1053	"NA"	1
284	1028	"NA"	1
83	1111	"NA"	1
307	1330	"NA"	1
127	1068	"NA"	1
313	1206	"NA"	1
59	1303	"NA"	1
288	1123	"NA"	1
193	1221	"NA"	1
147	1286	"NA"	1
382	1244	"NA"	1
273	1128	"NA"	1
250	1230	"NA"	1
331	1296	"NA"	1
248	1313	"NA"	1
79	1029	"NA"	1
157	1364	"NA"	1
152	1191	"NA"	1
168	1325	"NA"	1
154	1380	"NA"	1
193	1286	"NA"	1
407	1065	"NA"	1
199	1382	"NA"	1
311	1183	"NA"	1
338	1229	"NA"	1
229	1365	"NA"	1
322	1110	"NA"	1
244	1048	"NA"	1
422	1013	"NA"	1
435	1077	"NA"	1
244	1227	"NA"	1
175	1124	"NA"	1
284	1314	"NA"	1
197	1247	"NA"	1
436	1076	"NA"	1
408	1373	"NA"	1
221	1309	"NA"	1
281	1010	"NA"	1
180	1153	"NA"	1
205	1293	"NA"	1
194	1094	"NA"	1
112	1228	"NA"	1
391	1189	"NA"	1
222	1152	"NA"	1
182	1306	"NA"	1
275	1376	"NA"	1
366	1292	"NA"	1
341	1217	"NA"	1
200	1126	"NA"	1
424	1109	"NA"	1
275	1170	"NA"	1
223	1020	"NA"	1
150	1136	"NA"	1
451	1008	"NA"	1
149	1078	"NA"	1
84	1189	"NA"	1
228	1289	"NA"	1
92	1162	"NA"	1
155	1348	"NA"	1
207	1371	"NA"	1
253	1011	"NA"	1
93	1341	"NA"	1
92	1199	"NA"	1
452	1212	"NA"	1
275	1265	"NA"	1
141	1359	"NA"	1
191	1023	"NA"	1
357	1042	"NA"	1
303	1355	"NA"	1
246	1335	"NA"	1
227	1190	"NA"	1
82	1249	"NA"	1
362	1366	"NA"	1
243	1077	"NA"	1
365	1189	"NA"	1
71	1314	"NA"	1
64	1105	"NA"	1
402	1314	"NA"	1
138	1131	"NA"	1
